lateral_spacing_angstrom
1.403910369478387210e+01
1.403910369478387210e+01
1.423159128577611199e+01
1.423159128577611199e+01
1.571030838415981812e+01
1.534791337687507173e+01
1.534791337687507173e+01
1.560684376651818006e+01
1.560684376651818006e+01
1.571030838415981812e+01
1.226369723733277972e+01
1.226369723733277972e+01
1.403910369478386322e+01
1.403910369478386322e+01
1.560684929502141216e+01
1.560684929502141216e+01
1.571030838415965114e+01
1.571030838415965114e+01
1.403939623628581224e+01
1.403939623628581224e+01
1.423288897191058844e+01
1.423288897191058844e+01
1.571030838415965114e+01
1.403910369478385078e+01
1.403910369478385078e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.423195906671520028e+01
1.423195906671520028e+01
1.534766881520470605e+01
1.534766881520470605e+01
1.560613941337349075e+01
1.560613941337349075e+01
1.570963670212272234e+01
1.226369723733277972e+01
1.226369723733277972e+01
1.226369723733277972e+01
1.423195906671520028e+01
1.423195906671520028e+01
1.560613941337357957e+01
1.560613941337357957e+01
1.571059479706070761e+01
1.571059479706070761e+01
1.602382850601254560e+01
1.403910369478388809e+01
1.403910369478388809e+01
1.423195906671521982e+01
1.423195906671521982e+01
1.571059479706070761e+01
1.403910369478391829e+01
1.403910369478391829e+01
1.403910369478391829e+01
1.423159128577620791e+01
1.423159128577620791e+01
1.534791337687507529e+01
1.534791337687507529e+01
1.560613941337357069e+01
1.560613941337357069e+01
1.571059479706067563e+01
1.226369723733273176e+01
1.226369723733273176e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.226369723733278683e+01
1.226369723733278683e+01
1.403910369478388631e+01
1.403910369478388631e+01
1.226436511698077858e+01
1.226436511698077858e+01
1.403910369478387921e+01
1.403910369478387921e+01
1.226369723733285610e+01
1.226369723733285610e+01
1.226369723733285610e+01
1.423195906671505284e+01
1.423195906671505284e+01
1.453267925258146320e+01
1.453267925258146320e+01
1.534694375281030077e+01
1.534694375281030077e+01
1.560684929502139973e+01
1.453267925258153248e+01
1.453267925258153248e+01
1.534694375281024392e+01
1.534694375281024392e+01
1.560684376651806815e+01
1.226369723733276018e+01
1.226369723733276018e+01
1.403910369478386677e+01
1.403910369478386677e+01
1.226369723733278327e+01
1.226369723733278327e+01
1.226369723733278327e+01
1.423195906671523403e+01
1.423195906671523403e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.423195906671520028e+01
1.423195906671520028e+01
1.534766881520470605e+01
1.534766881520470605e+01
1.560613941337349075e+01
1.560613941337349075e+01
1.570963670212272234e+01
1.226369723733273176e+01
1.226369723733273176e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.226369723733277972e+01
1.226369723733277972e+01
1.226369723733277972e+01
1.423195906671520383e+01
1.423195906671520383e+01
1.226369723733276373e+01
1.226369723733276373e+01
1.403910369478387565e+01
1.403910369478387565e+01
1.453331285862170397e+01
1.453331285862170397e+01
1.534791337687506818e+01
1.534791337687506818e+01
1.560613941337361865e+01
1.423288897191054225e+01
1.423288897191054225e+01
1.786980472557394606e+01
1.786980472557394606e+01
1.226369723733279216e+01
1.226369723733279216e+01
1.403910369478386677e+01
1.403910369478386677e+01
1.403910369478392006e+01
1.403910369478392006e+01
1.403910369478392006e+01
1.423159128577620613e+01
1.423159128577620613e+01
1.534791337687506818e+01
1.534791337687506818e+01
1.560613941337356714e+01
1.560613941337356714e+01
1.571059479706068629e+01
1.571059479706085149e+01
1.571059479706085149e+01
1.534766881520467940e+01
1.534766881520467940e+01
1.571059479706085149e+01
1.571059479706085149e+01
1.602382850601247810e+01
1.453267925258147919e+01
1.453267925258147919e+01
1.534791337687506818e+01
1.534791337687506818e+01
1.560613941337356714e+01
1.453331285862171995e+01
1.453331285862171995e+01
1.534791337687506818e+01
1.534791337687506818e+01
1.560613941337357957e+01
1.534694375281013556e+01
1.534694375281013556e+01
1.560613941337357069e+01
1.560613941337357069e+01
1.571059479706071826e+01
1.403910369478387921e+01
1.403910369478387921e+01
1.403910369478387921e+01
1.423195906671523403e+01
1.423195906671523403e+01
1.453267925258148807e+01
1.453267925258148807e+01
1.534791337687509660e+01
1.534791337687509660e+01
1.560613941337356714e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.423195906671518607e+01
1.423195906671518607e+01
1.571059479706068451e+01
1.534694375281029721e+01
1.534694375281029721e+01
1.560613941337347477e+01
1.560613941337347477e+01
1.571059479706068451e+01
1.453267925258148807e+01
1.453267925258148807e+01
1.534791337687509660e+01
1.534791337687509660e+01
1.560613941337356714e+01
1.226369723733276373e+01
1.226369723733276373e+01
1.403910369478390230e+01
1.403910369478390230e+01
1.226369723733277972e+01
1.226369723733277972e+01
1.403910369478387210e+01
1.403910369478387210e+01
1.226369723733276373e+01
1.226369723733276373e+01
1.403910369478390230e+01
1.403910369478390230e+01
1.226369723733276018e+01
1.226369723733276018e+01
1.226369723733276018e+01
1.423195906671528377e+01
1.423195906671528377e+01
1.404035248219798326e+01
1.404035248219798326e+01
1.404035248219798326e+01
1.423288897191052804e+01
1.423288897191052804e+01
1.534791337687506818e+01
1.534791337687506818e+01
1.560613941337358312e+01
1.560613941337358312e+01
1.570935027175367615e+01
1.453267925258139215e+01
1.453267925258139215e+01
1.560684376651823513e+01
1.560684376651823513e+01
1.567628539202848792e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.571059479706075201e+01
1.571059479706075201e+01
1.690631610195766044e+01
1.571059479706075201e+01
1.571059479706075201e+01
1.602382850601251008e+01
1.602382850601251008e+01
1.604346715865129269e+01
1.534694375281021195e+01
1.534694375281021195e+01
1.560755361612978653e+01
1.560755361612978653e+01
1.571030838415965469e+01
1.403910369478387921e+01
1.403910369478387921e+01
1.403910369478387921e+01
1.423195906671521804e+01
1.423195906671521804e+01
1.571030838415978437e+01
1.571030838415978437e+01
1.690698714336335584e+01
1.690698714336335584e+01
1.690698714336335584e+01
1.534791337687508239e+01
1.534791337687508239e+01
1.571030838415978437e+01
1.571030838415978437e+01
1.602382850601247455e+01
1.226369723733277617e+01
1.226369723733277617e+01
1.403910369478386322e+01
1.403910369478386322e+01
1.453267925258148807e+01
1.453267925258148807e+01
1.534694375281029721e+01
1.534694375281029721e+01
1.560684929502139440e+01
1.226369723733284012e+01
1.226369723733284012e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.226436511698076259e+01
1.226436511698076259e+01
1.404005996062060646e+01
1.404005996062060646e+01
1.226436511698076792e+01
1.226436511698076792e+01
1.404035248219799215e+01
1.404035248219799215e+01
1.571059479706071649e+01
1.571059479706071649e+01
1.602382850601254916e+01
1.602382850601254916e+01
1.571059479706071649e+01
1.571059479706071649e+01
1.226436511698076792e+01
1.226436511698076792e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.226436511698076259e+01
1.226436511698076259e+01
1.404035248219798682e+01
1.404035248219798682e+01
1.403910369478390230e+01
1.403910369478390230e+01
1.403910369478390230e+01
1.571059479706070405e+01
1.571059479706070405e+01
1.571059479706070405e+01
1.571059479706070405e+01
1.602382850601248876e+01
1.602382850601248876e+01
1.604346715865135309e+01
1.404005996062060646e+01
1.404005996062060646e+01
1.404005996062060646e+01
1.423195906671520206e+01
1.423195906671520206e+01
1.534791337687506285e+01
1.534791337687506285e+01
1.560613941337356714e+01
1.560613941337356714e+01
1.570963670212271879e+01
1.226436511698074661e+01
1.226436511698074661e+01
1.226436511698074661e+01
1.453267925258155202e+01
1.453267925258155202e+01
1.226436511698073950e+01
1.226436511698073950e+01
1.226436511698073950e+01
1.423252121500112821e+01
1.423252121500112821e+01
1.226436511698073595e+01
1.226436511698073595e+01
1.403910369478389164e+01
1.403910369478389164e+01
1.534694375281025280e+01
1.534694375281025280e+01
1.560684929502140328e+01
1.560684929502140328e+01
1.571059479706079998e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.423195906671505284e+01
1.423195906671505284e+01
1.423159128577614041e+01
1.423159128577614041e+01
1.571030838415980746e+01
1.571030838415980746e+01
1.599374142824670386e+01
1.534791337687506285e+01
1.534791337687506285e+01
1.560684376651823513e+01
1.560684376651823513e+01
1.571030838415980746e+01
1.453267925258145432e+01
1.453267925258145432e+01
1.534669917568811037e+01
1.534669917568811037e+01
1.560613941337360266e+01
1.453267925258149518e+01
1.453267925258149518e+01
1.534791337687506285e+01
1.534791337687506285e+01
1.560613941337355115e+01
1.226436511698073595e+01
1.226436511698073595e+01
1.226436511698073595e+01
1.423159128577617416e+01
1.423159128577617416e+01
1.534791337687507529e+01
1.534791337687507529e+01
1.560613941337357069e+01
1.560613941337357069e+01
1.571030838415962805e+01
1.403939623628583178e+01
1.403939623628583178e+01
1.403939623628583178e+01
1.423252121500119216e+01
1.423252121500119216e+01
1.226436511698080878e+01
1.226436511698080878e+01
1.226436511698080878e+01
1.423159128577631982e+01
1.423159128577631982e+01
1.226436511698074661e+01
1.226436511698074661e+01
1.226436511698074661e+01
1.453267925258155202e+01
1.453267925258155202e+01
1.534791337687507884e+01
1.534791337687507884e+01
1.560684376651820848e+01
1.560684376651820848e+01
1.599374142824675182e+01
1.534791337687508417e+01
1.534791337687508417e+01
1.560684376651806815e+01
1.560684376651806815e+01
1.570935027175367971e+01
1.403910369478387565e+01
1.403910369478387565e+01
1.403910369478387565e+01
1.423195906671523225e+01
1.423195906671523225e+01
1.453267925258146320e+01
1.453267925258146320e+01
1.534766881520470605e+01
1.534766881520470605e+01
1.560613941337355115e+01
1.226369723733277972e+01
1.226369723733277972e+01
1.403910369478386322e+01
1.403910369478386322e+01
1.226436511698076259e+01
1.226436511698076259e+01
1.226436511698076259e+01
1.423288897191055646e+01
1.423288897191055646e+01
1.226436511698076082e+01
1.226436511698076082e+01
1.226436511698076082e+01
1.423159128577620613e+01
1.423159128577620613e+01
1.226369723733282058e+01
1.226369723733282058e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.604346715865133532e+01
1.226436511698076792e+01
1.226436511698076792e+01
1.226436511698076792e+01
1.423159128577622745e+01
1.423159128577622745e+01
1.226369723733284367e+01
1.226369723733284367e+01
1.226369723733284367e+01
1.423195906671514344e+01
1.423195906671514344e+01
1.560684376651818006e+01
1.560684376651818006e+01
1.567628539202853588e+01
1.567628539202853588e+01
1.567628539202853588e+01
1.453267925258148807e+01
1.453267925258148807e+01
1.534694375281029721e+01
1.534694375281029721e+01
1.560684929502139440e+01
1.453267925258157511e+01
1.453267925258157511e+01
1.534694375281024392e+01
1.534694375281024392e+01
1.560613941337349075e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.423195906671520383e+01
1.423195906671520383e+01
1.534694375281030787e+01
1.534694375281030787e+01
1.560613941337351029e+01
1.560613941337351029e+01
1.571059479706067918e+01
1.226369723733288808e+01
1.226369723733288808e+01
1.226369723733288808e+01
1.423195906671517186e+01
1.423195906671517186e+01
1.534791337687507884e+01
1.534791337687507884e+01
1.560613941337354404e+01
1.560613941337354404e+01
1.571059479706069872e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.423159128577622745e+01
1.423159128577622745e+01
1.403910369478386677e+01
1.403910369478386677e+01
1.403910369478386677e+01
1.423195906671520383e+01
1.423195906671520383e+01
1.534694375281019596e+01
1.534694375281019596e+01
1.560755361612979009e+01
1.560755361612979009e+01
1.571030838415967601e+01
1.403910369478388631e+01
1.403910369478388631e+01
1.403910369478388631e+01
1.423195906671517541e+01
1.423195906671517541e+01
1.534694375281025280e+01
1.534694375281025280e+01
1.560684929502139440e+01
1.560684929502139440e+01
1.571059479706076623e+01
1.453267925258149518e+01
1.453267925258149518e+01
1.534791337687508772e+01
1.534791337687508772e+01
1.560613941337351029e+01
1.226369723733284012e+01
1.226369723733284012e+01
1.226369723733284012e+01
1.423195906671520383e+01
1.423195906671520383e+01
1.226369723733276373e+01
1.226369723733276373e+01
1.226369723733276373e+01
1.423195906671523225e+01
1.423195906671523225e+01
1.404035248219798326e+01
1.404035248219798326e+01
1.404035248219798326e+01
1.423288897191056712e+01
1.423288897191056712e+01
1.534791337687508062e+01
1.534791337687508062e+01
1.560613941337355115e+01
1.560613941337355115e+01
1.570935027175367971e+01
1.453267925258146853e+01
1.453267925258146853e+01
1.534694375281030787e+01
1.534694375281030787e+01
1.560684929502140328e+01
1.226369723733276018e+01
1.226369723733276018e+01
1.403910369478389164e+01
1.403910369478389164e+01
1.534791337687506463e+01
1.534791337687506463e+01
1.560613941337358845e+01
1.560613941337358845e+01
1.571030838415963871e+01
1.403939623628583178e+01
1.403939623628583178e+01
1.403939623628583178e+01
1.423252121500112821e+01
1.423252121500112821e+01
1.226436511698076259e+01
1.226436511698076259e+01
1.226436511698076259e+01
1.423195906671520206e+01
1.423195906671520206e+01
1.453267925258149162e+01
1.453267925258149162e+01
1.534694375281011958e+01
1.534694375281011958e+01
1.560684929502141216e+01
1.534694375281024392e+01
1.534694375281024392e+01
1.560684929502140328e+01
1.560684929502140328e+01
1.571059479706076800e+01
1.403910369478388631e+01
1.403910369478388631e+01
1.403910369478388631e+01
1.423195906671517186e+01
1.423195906671517186e+01
1.453267925258145610e+01
1.453267925258145610e+01
1.534694375281013556e+01
1.534694375281013556e+01
1.560755361612978653e+01
1.226369723733278327e+01
1.226369723733278327e+01
1.226369723733278327e+01
1.423195906671523403e+01
1.423195906671523403e+01
1.226369723733288808e+01
1.226369723733288808e+01
1.403910369478388631e+01
1.403910369478388631e+01
1.226436511698074661e+01
1.226436511698074661e+01
1.567628539202860338e+01
1.567628539202860338e+01
1.534694375281024392e+01
1.534694375281024392e+01
1.560684929502139973e+01
1.560684929502139973e+01
1.571059479706076800e+01
1.403910369478389164e+01
1.403910369478389164e+01
1.423195906671516475e+01
1.423195906671516475e+01
1.571059479706076800e+01
1.453331285862178035e+01
1.453331285862178035e+01
1.534791337687505042e+01
1.534791337687505042e+01
1.560613941337353872e+01
1.226369723733289163e+01
1.226369723733289163e+01
1.403910369478388631e+01
1.403910369478388631e+01
1.453331285862175193e+01
1.453331285862175193e+01
1.534791337687506285e+01
1.534791337687506285e+01
1.560613941337347477e+01
1.226436511698076259e+01
1.226436511698076259e+01
1.226436511698076259e+01
1.423288897191055646e+01
1.423288897191055646e+01
1.453331285862175548e+01
1.453331285862175548e+01
1.534766881520467940e+01
1.534766881520467940e+01
1.560613941337346411e+01
1.226436511698076792e+01
1.226436511698076792e+01
1.226436511698076792e+01
1.423288897191057956e+01
1.423288897191057956e+01
1.453267925258149162e+01
1.453267925258149162e+01
1.534791337687507173e+01
1.534791337687507173e+01
1.560613941337354404e+01
1.534791337687509660e+01
1.534791337687509660e+01
1.560613941337357069e+01
1.560613941337357069e+01
1.567712311780754675e+01
1.226436511698076792e+01
1.226436511698076792e+01
1.226436511698076792e+01
1.423159128577622745e+01
1.423159128577622745e+01
1.534791337687507884e+01
1.534791337687507884e+01
1.560613941337354404e+01
1.560613941337354404e+01
1.571059479706069872e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.423159128577622745e+01
1.423159128577622745e+01
1.226369723733274064e+01
1.226369723733274064e+01
1.226369723733274064e+01
1.423195906671520028e+01
1.423195906671520028e+01
1.226436511698077858e+01
1.226436511698077858e+01
1.226436511698077858e+01
1.423159128577618660e+01
1.423159128577618660e+01
1.453267925258152005e+01
1.453267925258152005e+01
1.534791337687508417e+01
1.534791337687508417e+01
1.560613941337357069e+01
1.226436511698087983e+01
1.226436511698087983e+01
1.423159128577611199e+01
1.423159128577611199e+01
1.453267925258139215e+01
1.403910369478387921e+01
1.403910369478387921e+01
1.403910369478387921e+01
1.423159128577618660e+01
1.423159128577618660e+01
1.534791337687506818e+01
1.534791337687506818e+01
1.560613941337354404e+01
1.560613941337354404e+01
1.571059479706071826e+01
1.226436511698073595e+01
1.226436511698073595e+01
1.226436511698073595e+01
1.423159128577617416e+01
1.423159128577617416e+01
1.403910369478390407e+01
1.403910369478390407e+01
1.403910369478390407e+01
1.423195906671528377e+01
1.423195906671528377e+01
1.571059479706067563e+01
1.571059479706067563e+01
1.604461170172005424e+01
1.604461170172005424e+01
1.604461170172005424e+01
1.226369723733275130e+01
1.226369723733275130e+01
1.403910369478387565e+01
1.403910369478387565e+01
1.226369723733279216e+01
1.226369723733279216e+01
1.403910369478386677e+01
1.403910369478386677e+01
1.226436511698077148e+01
1.226436511698077148e+01
1.403910369478388454e+01
1.403910369478388454e+01
1.534694375281013556e+01
1.534694375281013556e+01
1.560613941337357069e+01
1.560613941337357069e+01
1.571059479706071116e+01
1.403910369478389164e+01
1.403910369478389164e+01
1.403910369478389164e+01
1.423195906671524469e+01
1.423195906671524469e+01
1.453267925258146676e+01
1.453267925258146676e+01
1.534694375281025280e+01
1.534694375281025280e+01
1.560684376651814809e+01
1.453267925258149518e+01
1.453267925258149518e+01
1.534791337687506285e+01
1.534791337687506285e+01
1.560613941337355115e+01
1.226369723733289163e+01
1.226369723733289163e+01
1.226369723733289163e+01
1.423195906671517541e+01
1.423195906671517541e+01
1.226436511698077858e+01
1.226436511698077858e+01
1.226436511698077858e+01
1.423288897191056712e+01
1.423288897191056712e+01
1.226436511698076082e+01
1.226436511698076082e+01
1.403910369478392006e+01
1.403910369478392006e+01
1.226369723733277972e+01
1.226369723733277972e+01
1.226369723733277972e+01
1.423195906671520383e+01
1.423195906671520383e+01
1.534791337687507529e+01
1.534791337687507529e+01
1.560613941337359023e+01
1.560613941337359023e+01
1.567712311780749168e+01
1.453331285862170397e+01
1.453331285862170397e+01
1.534791337687506818e+01
1.534791337687506818e+01
1.560613941337361865e+01
1.534694375281024392e+01
1.534694375281024392e+01
1.560684929502140328e+01
1.560684929502140328e+01
1.571059479706076800e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.423195906671514344e+01
1.423195906671514344e+01
1.226369723733275130e+01
1.226369723733275130e+01
1.226369723733275130e+01
1.423195906671518074e+01
1.423195906671518074e+01
1.403910369478389164e+01
1.403910369478389164e+01
1.403910369478389164e+01
1.423195906671523403e+01
1.423195906671523403e+01
1.534694375281013201e+01
1.534694375281013201e+01
1.560613941337355826e+01
1.560613941337355826e+01
1.571059479706071649e+01
1.534694375281013556e+01
1.534694375281013556e+01
1.560613941337357069e+01
1.560613941337357069e+01
1.571059479706071116e+01
1.403910369478389164e+01
1.403910369478389164e+01
1.403910369478389164e+01
1.423195906671524469e+01
1.423195906671524469e+01
1.534791337687506818e+01
1.534791337687506818e+01
1.560613941337354404e+01
1.560613941337354404e+01
1.599374142824658840e+01
1.226369723733273176e+01
1.226369723733273176e+01
1.226369723733273176e+01
1.423195906671520738e+01
1.423195906671520738e+01
1.453331285862171995e+01
1.453331285862171995e+01
1.534791337687506818e+01
1.534791337687506818e+01
1.560613941337357957e+01
1.560613941337356714e+01
1.560613941337356714e+01
1.571059479706071471e+01
1.571059479706071471e+01
1.602382850601254916e+01
1.403910369478388454e+01
1.403910369478388454e+01
1.423159128577618482e+01
1.423159128577618482e+01
1.571059479706071471e+01
1.226436511698073595e+01
1.226436511698073595e+01
1.403910369478389164e+01
1.403910369478389164e+01
1.534694375281032208e+01
1.534694375281032208e+01
1.571059479706067208e+01
1.571059479706067208e+01
1.602382850601257402e+01
1.403910369478385078e+01
1.403910369478385078e+01
1.571059479706067208e+01
1.571059479706067208e+01
1.690631610195756096e+01
1.226369723733276373e+01
1.226369723733276373e+01
1.403910369478389164e+01
1.403910369478389164e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.423195906671520738e+01
1.423195906671520738e+01
1.534694375281014800e+01
1.534694375281014800e+01
1.560613941337355115e+01
1.560613941337355115e+01
1.571059479706070405e+01
1.226369723733279926e+01
1.226369723733279926e+01
1.423288897191058844e+01
1.423288897191058844e+01
1.453267925258150761e+01
1.453267925258152360e+01
1.453267925258152360e+01
1.534694375281028833e+01
1.534694375281028833e+01
1.560684929502140328e+01
1.226369723733284012e+01
1.226369723733284012e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.226369723733278327e+01
1.226369723733278327e+01
1.403910369478387921e+01
1.403910369478387921e+01
1.226369723733289163e+01
1.226369723733289163e+01
1.226369723733289163e+01
1.423195906671517541e+01
1.423195906671517541e+01
1.453331285862178035e+01
1.453331285862178035e+01
1.534791337687505042e+01
1.534791337687505042e+01
1.560613941337353872e+01
1.226436511698075549e+01
1.226436511698075549e+01
1.226436511698075549e+01
1.423252121500112821e+01
1.423252121500112821e+01
1.226369723733279216e+01
1.226369723733279216e+01
1.226369723733279216e+01
1.423195906671519140e+01
1.423195906671519140e+01
1.403910369478390230e+01
1.403910369478390230e+01
1.403910369478390230e+01
1.423195906671527133e+01
1.423195906671527133e+01
1.534694375281011958e+01
1.534694375281011958e+01
1.560613941337359023e+01
1.560613941337359023e+01
1.571059479706070405e+01
1.423288897191054225e+01
1.423288897191054225e+01
1.786980472557394606e+01
1.786980472557394606e+01
1.226436511698080878e+01
1.226436511698080878e+01
1.226436511698080878e+01
1.423252121500119216e+01
1.423252121500119216e+01
1.453267925258139215e+01
1.453267925258139215e+01
1.560684376651823513e+01
1.560684376651823513e+01
1.567628539202848792e+01
1.534791337687509660e+01
1.534791337687509660e+01
1.570935027175368859e+01
1.570935027175368859e+01
1.602309597543705877e+01
1.403910369478386677e+01
1.403910369478386677e+01
1.403910369478386677e+01
1.423195906671520028e+01
1.423195906671520028e+01
1.403910369478385078e+01
1.403910369478385078e+01
1.226369723733282058e+01
1.226369723733282058e+01
1.226369723733282058e+01
1.423195906671516653e+01
1.423195906671516653e+01
1.226369723733284012e+01
1.226369723733284012e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.534791337687510016e+01
1.534791337687510016e+01
1.560684376651809480e+01
1.560684376651809480e+01
1.570935027175368326e+01
1.403910369478386322e+01
1.403910369478386322e+01
1.403910369478386322e+01
1.423195906671520738e+01
1.423195906671520738e+01
1.226436511698076259e+01
1.226436511698076259e+01
1.404005996062060646e+01
1.404005996062060646e+01
1.226369723733277617e+01
1.226369723733277617e+01
1.403910369478387921e+01
1.403910369478387921e+01
1.534791337687507173e+01
1.534791337687507173e+01
1.560613941337355115e+01
1.560613941337355115e+01
1.571030838415963871e+01
1.403939623628583533e+01
1.403939623628583533e+01
1.403939623628583533e+01
1.423252121500112821e+01
1.423252121500112821e+01
1.226369723733276373e+01
1.226369723733276373e+01
1.403910369478389164e+01
1.403910369478389164e+01
1.226436511698080878e+01
1.226436511698080878e+01
1.403910369478393605e+01
1.403910369478393605e+01
1.534694375281013556e+01
1.534694375281013556e+01
1.560613941337357069e+01
1.560613941337357069e+01
1.571059479706071826e+01
1.403910369478387921e+01
1.403910369478387921e+01
1.403910369478387921e+01
1.423195906671523403e+01
1.423195906671523403e+01
1.534791337687509660e+01
1.534791337687509660e+01
1.570935027175368859e+01
1.570935027175368859e+01
1.602309597543705877e+01
1.403910369478386677e+01
1.403910369478386677e+01
1.403910369478386677e+01
1.423195906671520028e+01
1.423195906671520028e+01
1.226436511698080878e+01
1.226436511698080878e+01
1.226436511698080878e+01
1.423159128577631982e+01
1.423159128577631982e+01
1.226369723733282058e+01
1.226369723733282058e+01
1.403910369478385967e+01
1.403910369478385967e+01
1.604346715865133532e+01
1.226369723733282058e+01
1.226369723733282058e+01
1.423195906671518607e+01
1.423195906671518607e+01
1.453331285862175548e+01
1.403910369478393605e+01
1.403910369478393605e+01
1.403910369478393605e+01
1.423159128577631982e+01
1.423159128577631982e+01
1.534791337687505219e+01
1.534791337687505219e+01
1.560613941337351029e+01
1.560613941337351029e+01
1.571059479706067208e+01
1.453331285862175548e+01
1.453331285862175548e+01
1.534766881520467940e+01
1.534766881520467940e+01
1.560613941337346411e+01
1.453331285862173061e+01
1.453331285862173061e+01
1.534791337687507173e+01
1.534791337687507173e+01
1.560613941337351029e+01
1.226436511698076792e+01
1.226436511698076792e+01
1.403910369478389519e+01
1.403910369478389519e+01
1.226369723733277972e+01
1.226369723733277972e+01
1.403910369478387565e+01
1.403910369478387565e+01
1.226369723733282058e+01
1.226369723733282058e+01
1.403910369478385611e+01
1.403910369478385611e+01
1.226436511698076792e+01
1.226436511698076792e+01
1.226436511698076792e+01
1.423159128577620791e+01
1.423159128577620791e+01
1.567712311780752010e+01
1.567712311780752010e+01
1.786881033319784962e+01
1.786881033319784962e+01
1.453267925258152005e+01
1.453267925258152005e+01
1.567628539202843285e+01
1.567628539202843285e+01
1.567628539202843285e+01
1.403910369478387565e+01
1.403910369478387565e+01
1.403910369478387565e+01
1.423195906671518074e+01
1.423195906671518074e+01
1.534694375281013201e+01
1.534694375281013201e+01
1.560613941337359023e+01
1.560613941337359023e+01
1.571059479706072715e+01
1.226369723733278327e+01
1.226369723733278327e+01
1.403910369478388809e+01
1.403910369478388809e+01
1.567712311780755030e+01
1.453267925258149518e+01
1.453267925258149518e+01
1.534791337687508772e+01
1.534791337687508772e+01
1.560613941337351029e+01
1.571059479706071649e+01
1.571059479706071649e+01
1.602382850601254916e+01
1.602382850601254916e+01
1.571059479706071649e+01
1.571059479706071649e+01
1.423159128577614041e+01
1.423159128577614041e+01
1.786870460442675324e+01
1.786870460442675324e+01
1.226369723733274419e+01
1.226369723733274419e+01
1.403910369478389164e+01
